LEVEL_1_CASE_TYPE,CASE_NUMBER,CASE_HASHKEY,LEVEL_2_CASE_TYPE,DOCUMENT_ID,DOCUMENT_FILED_DATE,DOCUMENT_NAME,SOURCE_SYSTEM_ID,DOCUMENT_HASHKEY,DOCUMENT_TYPE,DOCUMENT_NUMBER,DOCUMENT_NAME_DRIVE,LINK_DRIVE
Collections,24NWLC51572,398604274163019904,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",107371837,2025-03-25 00:00:00.000,Declaration of Costs - CCP 1033,2,1072775423243780250725250321686641608,Costs,CST010,declaration_24nwlc51572_107371837,
Collections,24NWLC51572,398604274163019904,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",107371838,2025-03-25 00:00:00.000,Declaration (name extension),2,580816783538545772612705123422617564,Declaration,DEC010,declaration_24nwlc51572_107371838,https://drive.google.com/file/d/1l1YS_J6f8wu242tVecMx5QPe6BQvkVRe/view?usp=drivesdk
Collections,24NWLC51572,398604274163019904,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",107371839,2025-04-21 00:00:00.000,Judgment,2,293395979837835090206097720246626604,Judgment,JUD015,,
Collections,24NWLC51572,398604274163019904,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",110880586,2025-08-19 00:00:00.000,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2,667535161498222893219009989361550712,Costs,CST040,declaration_24nwlc51572_110880586,
Collections,24NWLC51572,398604274163019904,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",110880584,2025-09-02 00:00:00.000,Writ of Execution,2,734932561873738376268200872312501339,Writ,WRIT030,,
Collections,24NWLC52119,887538858671994496,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104834590,2024-11-25 00:00:00.000,Complaint,2,1271609656812311945849873293403807066,Complaint,COM040,complaint_24nwlc52119_104834590,https://drive.google.com/file/d/13df-Fl2FN64JU0r4EOV_glgVbalmQCUj/view?usp=drivesdk
Collections,24NWLC52119,887538858671994496,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104834591,2024-11-25 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2,622718245926222353417991023243889817,Declaration,DEC075,declaration_24nwlc52119_104834591,
Collections,24NWLC52119,887538858671994496,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104834592,2024-11-25 00:00:00.000,Summons,2,60819011873298428418011108881064072,Issuance,ISS030,,
Collections,24NWLC52119,887538858671994496,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104834593,2024-11-25 00:00:00.000,Civil Case Cover Sheet,2,754305875661826574560964659670809347,Miscellaneous,MISC020,,
Collections,24NWLC52119,887538858671994496,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104834594,2024-11-25 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",2,1181770451178439297487167722375235591,Order to Show Cause,OSC030,,
Collections,24NWLC52119,887538858671994496,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104834596,2024-11-25 00:00:00.000,Notice of Case Assignment - Limited Civil Case,2,1276170325865989515730938196328261056,Notice,NTC040L,,
Collections,24NWLC52119,887538858671994496,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",105758403,2025-01-21 00:00:00.000,Proof of Personal Service,2,663455874606508726430421513680264798,Proof of Service,POS110,,
Collections,24NWLC52119,887538858671994496,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",107225171,2025-03-24 00:00:00.000,Request for Entry of Default / Judgment,2,922158740269250287705378084614830548,Request,REQ080,request_for_default_judgment_24nwlc52119_107225171,https://drive.google.com/file/d/1Rc_x9MwuEo3TEaC3F9_RnBhnmbJWlPLX/view?usp=drivesdk
Collections,24NWLC52119,887538858671994496,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",107225172,2025-03-24 00:00:00.000,"Declaration of Interest, Costs and Attorney Fees",2,660293527049625857998953390787401336,Costs,CST020,declaration_24nwlc52119_107225172,
Collections,24NWLC52119,887538858671994496,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",107225173,2025-03-24 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,2,349194245816589718888372391802006493,Declaration,DEC071,declaration_24nwlc52119_107225173,https://drive.google.com/file/d/12t7NafsT3LvoAPkHXdwRDjpYuHcMmDgF/view?usp=drivesdk
Collections,24NWLC52119,887538858671994496,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",107225170,2025-04-15 00:00:00.000,Default Judgment,2,364228928699119034217318225167706515,Judgment,JUD020,,
Collections,24NWLC52119,887538858671994496,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",110307689,2025-08-07 00:00:00.000,Abstract of Judgment - Civil and Small Claims,2,283995916104125039603285926950654656,Post Judgment,PJ010,,
Collections,24NWLC53530,758322260927322752,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104995349,2024-12-02 00:00:00.000,Complaint,2,910893346565595206869955527260042526,Complaint,COM040,complaint_24nwlc53530_104995349,https://drive.google.com/file/d/1Zyi8ysEdObERm6wAktiPj3NB8qnfS0y5/view?usp=drivesdk
Collections,24NWLC53530,758322260927322752,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104995350,2024-12-02 00:00:00.000,Summons,2,1042651982952251715704230391274076570,Issuance,ISS030,,
Collections,24NWLC53530,758322260927322752,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104995351,2024-12-02 00:00:00.000,Civil Case Cover Sheet,2,822172518072206426434880181841877603,Miscellaneous,MISC020,,
Collections,24NWLC53530,758322260927322752,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104995352,2024-12-02 00:00:00.000,Declaration (name extension),2,653571408477717786055877516960204839,Declaration,DEC010,declaration_24nwlc53530_104995352,https://drive.google.com/file/d/1I42hfTjExj6L77HzxbO3XUesTb9CSHjP/view?usp=drivesdk
Collections,24NWLC53530,758322260927322752,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104995353,2024-12-02 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2,983918159280304112360695646614266507,Declaration,DEC075,declaration_24nwlc53530_104995353,
Collections,24NWLC53530,758322260927322752,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104995354,2024-12-02 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",2,187072444988745837180805076468881121,Order to Show Cause,OSC030,,
Collections,24NWLC53530,758322260927322752,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104995355,2024-12-02 00:00:00.000,Notice of Case Assignment - Limited Civil Case,2,549787335040914537988987356358471279,Notice,NTC040L,,
Collections,24NWLC53530,758322260927322752,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",105184480,2024-12-20 00:00:00.000,Proof of Personal Service,2,402849441852038020180372298483836012,Proof of Service,POS110,,
Collections,24NWLC53530,758322260927322752,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",108280624,2025-05-05 00:00:00.000,Request for Entry of Default / Judgment,2,90894410305465904482586766954126895,Request,REQ080,request_for_default_judgment_24nwlc53530_108280624,https://drive.google.com/file/d/13Kxq3pJjo-TvF-UdB8DlUbMVIh42PLZa/view?usp=drivesdk
Collections,24NWLC53530,758322260927322752,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",108280625,2025-05-05 00:00:00.000,Request for Dismissal,2,136883096044165896305217228235601085,Request,REQ070,,
Collections,24NWLC53530,758322260927322752,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",108280626,2025-05-05 00:00:00.000,Declaration re: Attorney's Fees,2,149385328382562428707032241852750019,Declaration,DEC080,declaration_24nwlc53530_108280626,
Collections,24NWLC53530,758322260927322752,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",108280627,2025-05-05 00:00:00.000,Declaration (name extension),2,448994166236302179694038448280859491,Declaration,DEC010,declaration_24nwlc53530_108280627,https://drive.google.com/file/d/1Gsd0tCPp1JECG-oEWCvyaAR8zjDo9e8S/view?usp=drivesdk
Collections,24NWLC53530,758322260927322752,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",108280628,2025-05-05 00:00:00.000,Declaration (name extension),2,994721892474769249490122586767844201,Declaration,DEC010,declaration_24nwlc53530_108280628,https://drive.google.com/file/d/1V0XzKf2S-BRpeqmeGSm0W7EY9rYWBQmm/view?usp=drivesdk
Collections,24NWLC53530,758322260927322752,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",108280629,2025-05-05 00:00:00.000,Declaration (name extension),2,1190861047072044712682956573729818042,Declaration,DEC010,declaration_24nwlc53530_108280629,https://drive.google.com/file/d/1lr5FVDWry-e_GZTzrzXMNJcP5nGhfi0b/view?usp=drivesdk
Collections,24NWLC53530,758322260927322752,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",108280630,2025-05-30 00:00:00.000,Judgment,2,806702149271588360501987309522256953,Judgment,JUD015,,
Collections,24NWLC53577,333369264240524480,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104999766,2024-12-04 00:00:00.000,Complaint,2,9199418124784285871009175196489125,Complaint,COM040,complaint_24nwlc53577_104999766,https://drive.google.com/file/d/1Mu9avpQSj4XVrpJaisxKQQTMWV80x1em/view?usp=drivesdk
Collections,24NWLC53577,333369264240524480,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104999767,2024-12-04 00:00:00.000,Summons,2,42464455296524813167418438828157471,Issuance,ISS030,,
Collections,24NWLC53577,333369264240524480,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104999768,2024-12-04 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2,587428729413527873472675779038187297,Declaration,DEC075,declaration_24nwlc53577_104999768,
Collections,24NWLC53577,333369264240524480,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104999769,2024-12-04 00:00:00.000,Civil Case Cover Sheet,2,747036383901800069072196637408905620,Miscellaneous,MISC020,,
Collections,24NWLC53577,333369264240524480,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104999770,2024-12-04 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",2,1290124490932808941108410268179746643,Order to Show Cause,OSC030,,
Collections,24NWLC53577,333369264240524480,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104999771,2024-12-04 00:00:00.000,Notice of Case Assignment - Limited Civil Case,2,1248766178144512121964058617552494077,Notice,NTC040L,,
Collections,24NWLC53577,333369264240524480,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",105360057,2024-12-24 00:00:00.000,Proof of Personal Service,2,809888367942487428830502029860522993,Proof of Service,POS110,,
Collections,24NWLC53577,333369264240524480,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",107153607,2025-03-19 00:00:00.000,Request for Dismissal,2,765705702700558013772049426838965955,Request,REQ070,,
Collections,24NWLC53577,333369264240524480,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",107153608,2025-03-19 00:00:00.000,Declaration (name extension),2,822997198534839278924801125323040169,Declaration,DEC010,declaration_24nwlc53577_107153608,https://drive.google.com/file/d/1CaOQtgf-inmPFURJdFhbg0vmfk8x9D0o/view?usp=drivesdk
Collections,24NWLC53577,333369264240524480,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",107153609,2025-03-19 00:00:00.000,Request for Entry of Default / Judgment,2,144835110860118377391109391291274252,Request,REQ080,request_for_default_judgment_24nwlc53577_107153609,https://drive.google.com/file/d/1LPPrt-rL76mqk5GHedmBY9toPpYBFeoE/view?usp=drivesdk
Collections,24NWLC53577,333369264240524480,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",107153611,2025-03-19 00:00:00.000,Declaration (name extension),2,500232456954016250149860124465875494,Declaration,DEC010,declaration_24nwlc53577_107153611,https://drive.google.com/file/d/17mY_ZHVSLoihEcoGv4AbZ5Ohrs4cE_93/view?usp=drivesdk
Collections,24NWLC53577,333369264240524480,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",107153610,2025-04-09 00:00:00.000,Default Judgment,2,247066421877663798724722647392613476,Judgment,JUD020,,
Collections,24NWLC53577,333369264240524480,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",108955359,2025-06-11 00:00:00.000,Abstract of Judgment - Civil and Small Claims,2,226572929340122761601036182969480562,Post Judgment,PJ010,,
Collections,24NWLC54767,117316622062972240,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",105153157,2024-12-11 00:00:00.000,Complaint,2,124981334984242383749285675718011338,Complaint,COM040,complaint_24nwlc54767_105153157,https://drive.google.com/file/d/1_6Ebo4bt3qMzNbytKmohNVZQ7rgTfkjt/view?usp=drivesdk
Collections,24NWLC54767,117316622062972240,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",105153158,2024-12-11 00:00:00.000,Civil Case Cover Sheet,2,559054004104672713698164626611264835,Miscellaneous,MISC020,,
Collections,24NWLC54767,117316622062972240,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",105153159,2024-12-11 00:00:00.000,Summons,2,738840978112415087731355643071952346,Issuance,ISS030,,
Collections,24NWLC54767,117316622062972240,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",105153161,2024-12-11 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",2,1107615331645248048537302896294888629,Order to Show Cause,OSC030,,
Collections,24NWLC54767,117316622062972240,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",105153162,2024-12-11 00:00:00.000,Notice of Case Assignment - Limited Civil Case,2,862796799696095684893021918114351186,Notice,NTC040L,,
